contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Type
NVDA250221P00062000,2024-12-09 15:16:42+00:00,62.0,0.1,0.09,0.1,0.0,0.0,1.0,7834.0,0.77929908203125,False,REGULAR,USD,Put
NVDA250221P00062500,2024-12-06 18:16:08+00:00,62.5,0.12,0.09,0.1,0.0,0.0,100.0,2645.0,0.77148666015625,False,REGULAR,USD,Put
NVDA250221P00063000,2024-12-12 20:50:29+00:00,63.0,0.13,0.1,0.11,0.0,0.0,20.0,1169.0,0.773439765625,False,REGULAR,USD,Put
NVDA250221P00063500,2024-12-04 20:52:45+00:00,63.5,0.1,0.1,0.11,0.0,0.0,22.0,332.0,0.7656273437500001,False,REGULAR,USD,Put
NVDA250221P00064000,2024-12-17 17:53:22+00:00,64.0,0.13,0.1,0.11,0.0,0.0,20.0,1172.0,0.7587914746093751,False,REGULAR,USD,Put
NVDA250221P00064500,2024-12-17 15:28:02+00:00,64.5,0.16,0.11,0.12,0.0,0.0,1.0,1831.0,0.7597680273437502,False,REGULAR,USD,Put
NVDA250221P00065000,2024-12-17 19:09:11+00:00,65.0,0.15,0.11,0.12,0.0,0.0,15.0,10673.0,0.7539087109375,False,REGULAR,USD,Put
NVDA250221P00065500,2024-12-12 18:00:06+00:00,65.5,0.14,0.12,0.13,0.0,0.0,2.0,393.0,0.7539087109375,False,REGULAR,USD,Put
NVDA250221P00066000,2024-12-09 14:57:38+00:00,66.0,0.12,0.12,0.13,0.0,0.0,1.0,2100.0,0.7460962890625,False,REGULAR,USD,Put
NVDA250221P00066500,2024-12-09 16:51:52+00:00,66.5,0.14,0.12,0.13,0.0,0.0,7.0,91.0,0.7402369726562499,False,REGULAR,USD,Put
NVDA250221P00067000,2024-12-10 14:38:28+00:00,67.0,0.15,0.13,0.14,0.0,0.0,10.0,562.0,0.7402369726562499,False,REGULAR,USD,Put
NVDA250221P00067500,2024-12-17 14:53:44+00:00,67.5,0.19,0.13,0.14,0.0,0.0,1.0,1642.0,0.7324245507812499,False,REGULAR,USD,Put
NVDA250221P00068000,2024-12-13 17:42:47+00:00,68.0,0.2,0.13,0.14,0.0,0.0,20.0,653.0,0.725588681640625,False,REGULAR,USD,Put
NVDA250221P00068500,2024-12-17 17:48:02+00:00,68.5,0.17,0.14,0.15,0.0,0.0,19.0,768.0,0.725588681640625,False,REGULAR,USD,Put
NVDA250221P00069000,2024-12-09 20:31:32+00:00,69.0,0.17,0.15,0.16,0.0,0.0,40.0,1660.0,0.725588681640625,False,REGULAR,USD,Put
NVDA250221P00069500,2024-12-05 15:02:32+00:00,69.5,0.13,0.15,0.16,0.0,0.0,1.0,764.0,0.7187528125,False,REGULAR,USD,Put
NVDA250221P00070000,2024-12-18 14:45:27+00:00,70.0,0.16,0.16,0.17,-0.040000007,-20.000002,10.0,7401.0,0.717776259765625,False,REGULAR,USD,Put
NVDA250221P00070500,2024-12-17 17:49:03+00:00,70.5,0.2,0.16,0.17,0.0,0.0,5.0,644.0,0.710940390625,False,REGULAR,USD,Put
NVDA250221P00071000,2024-12-10 20:45:41+00:00,71.0,0.21,0.17,0.18,0.0,0.0,23.0,596.0,0.70898728515625,False,REGULAR,USD,Put
NVDA250221P00071500,2024-11-14 20:19:11+00:00,71.5,0.34,0.21,0.23,0.0,0.0,3.0,15893.0,0.726565234375,False,REGULAR,USD,Put
NVDA250221P00072000,2024-12-11 19:52:24+00:00,72.0,0.18,0.17,0.19,0.0,0.0,2.0,455.0,0.6982452050781252,False,REGULAR,USD,Put
NVDA250221P00072500,2024-12-06 16:09:59+00:00,72.5,0.19,0.18,0.19,0.0,0.0,5.0,1875.0,0.694338994140625,False,REGULAR,USD,Put
NVDA250221P00073000,2024-12-03 15:20:28+00:00,73.0,0.16,0.19,0.2,0.0,0.0,100.0,31969.0,0.692385888671875,False,REGULAR,USD,Put
NVDA250221P00073500,2024-12-06 15:06:48+00:00,73.5,0.17,0.19,0.21,0.0,0.0,10.0,1153.0,0.6884796777343751,False,REGULAR,USD,Put
NVDA250221P00074000,2024-12-09 19:45:31+00:00,74.0,0.21,0.2,0.21,0.0,0.0,10.0,1440.0,0.6835969140625001,False,REGULAR,USD,Put
NVDA250221P00074500,2024-12-12 18:43:29+00:00,74.5,0.22,0.2,0.21,0.0,0.0,1.0,16244.0,0.676761044921875,False,REGULAR,USD,Put
NVDA250221P00075000,2024-12-17 20:28:23+00:00,75.0,0.28,0.21,0.22,0.0,0.0,215.0,6685.0,0.6748079394531252,False,REGULAR,USD,Put
NVDA250221P00075500,2024-11-21 15:24:01+00:00,75.5,0.24,0.22,0.23,0.0,0.0,1.0,190.0,0.6728548339843752,False,REGULAR,USD,Put
NVDA250221P00076000,2024-12-13 16:49:31+00:00,76.0,0.29,0.22,0.24,0.0,0.0,39.0,32204.0,0.6679720703125002,False,REGULAR,USD,Put
NVDA250221P00076500,2024-12-13 18:48:18+00:00,76.5,0.28,0.23,0.24,0.0,0.0,62.0,1777.0,0.6640658593750002,False,REGULAR,USD,Put
NVDA250221P00077000,2024-12-09 17:28:19+00:00,77.0,0.23,0.24,0.25,0.0,0.0,1.0,858.0,0.6611362011718751,False,REGULAR,USD,Put
NVDA250221P00077500,2024-12-17 18:08:05+00:00,77.5,0.3,0.24,0.26,0.0,0.0,67.0,1868.0,0.6567417138671876,False,REGULAR,USD,Put
NVDA250221P00078000,2024-12-17 14:30:01+00:00,78.0,0.32,0.25,0.27,0.0,0.0,1.0,3616.0,0.6543003320312502,False,REGULAR,USD,Put
NVDA250221P00078500,2024-12-17 17:57:02+00:00,78.5,0.32,0.25,0.27,0.0,0.0,12.0,1005.0,0.647464462890625,False,REGULAR,USD,Put
NVDA250221P00079000,2024-12-13 17:43:24+00:00,79.0,0.35,0.27,0.28,0.0,0.0,5.0,4035.0,0.64648791015625,False,REGULAR,USD,Put
NVDA250221P00079500,2024-12-05 15:00:22+00:00,79.5,0.21,0.27,0.29,0.0,0.0,1.0,238.0,0.641605146484375,False,REGULAR,USD,Put
NVDA250221P00080000,2024-12-18 15:55:37+00:00,80.0,0.28,0.28,0.3,-0.06999999,-19.999998,6.0,17270.0,0.63867548828125,False,REGULAR,USD,Put
NVDA250221P00081000,2024-12-13 19:23:35+00:00,81.0,0.35,0.29,0.31,0.0,0.0,1.0,1721.0,0.6289099609375001,False,REGULAR,USD,Put
NVDA250221P00082000,2024-12-17 15:10:01+00:00,82.0,0.45,0.32,0.33,0.0,0.0,1.0,1535.0,0.624027197265625,False,REGULAR,USD,Put
NVDA250221P00083000,2024-12-17 15:15:52+00:00,83.0,0.5,0.33,0.35,0.0,0.0,1.0,2347.0,0.6152382226562501,False,REGULAR,USD,Put
NVDA250221P00084000,2024-12-18 16:03:12+00:00,84.0,0.35,0.35,0.36,-0.110000014,-23.913048,1.0,1100.0,0.6069375244140626,False,REGULAR,USD,Put
NVDA250221P00085000,2024-12-18 15:34:25+00:00,85.0,0.38,0.37,0.38,-0.120000005,-24.0,111.0,9102.0,0.5996133789062501,False,REGULAR,USD,Put
NVDA250221P00086000,2024-12-18 14:55:35+00:00,86.0,0.42,0.38,0.39,-0.16999999,-28.813557,7.0,1443.0,0.5893595751953126,False,REGULAR,USD,Put
NVDA250221P00087000,2024-12-17 15:09:57+00:00,87.0,0.61,0.41,0.42,0.0,0.0,5.0,2100.0,0.5839885351562499,False,REGULAR,USD,Put
NVDA250221P00088000,2024-12-17 19:08:50+00:00,88.0,0.46,0.44,0.45,-0.099999994,-17.857141,1.0,2164.0,0.5786174951171875,False,REGULAR,USD,Put
NVDA250221P00089000,2024-12-18 16:04:09+00:00,89.0,0.46,0.47,0.48,-0.16999999,-26.984123,1.0,1638.0,0.5727581787109376,False,REGULAR,USD,Put
NVDA250221P00090000,2024-12-18 16:02:07+00:00,90.0,0.48,0.49,0.5,-0.18000004,-27.272732,16.0,15450.0,0.5639692041015626,False,REGULAR,USD,Put
NVDA250221P00091000,2024-12-17 14:40:26+00:00,91.0,0.58,0.51,0.52,-0.23000002,-28.395063,3.0,1758.0,0.5556685058593751,False,REGULAR,USD,Put
NVDA250221P00092000,2024-12-18 16:05:49+00:00,92.0,0.53,0.55,0.57,-0.34000003,-39.080463,17.0,4013.0,0.551762294921875,False,REGULAR,USD,Put
NVDA250221P00093000,2024-12-17 16:55:26+00:00,93.0,0.81,0.57,0.58,0.0,0.0,7.0,4777.0,0.5415084912109377,False,REGULAR,USD,Put
NVDA250221P00094000,2024-12-18 15:17:20+00:00,94.0,0.65,0.6,0.61,-0.15000004,-18.750004,8.0,3370.0,0.5344284838867188,False,REGULAR,USD,Put
NVDA250221P00095000,2024-12-18 15:40:07+00:00,95.0,0.63,0.65,0.66,-0.32,-33.68421,233.0,10448.0,0.5302781347656251,False,REGULAR,USD,Put
NVDA250221P00096000,2024-12-17 20:36:08+00:00,96.0,0.76,0.68,0.7,-0.26,-25.490196,2.0,1830.0,0.523442265625,False,REGULAR,USD,Put
NVDA250221P00097000,2024-12-18 14:39:29+00:00,97.0,0.8,0.72,0.74,-0.20999998,-20.792078,5.0,5334.0,0.516606396484375,False,REGULAR,USD,Put
NVDA250221P00098000,2024-12-18 16:13:20+00:00,98.0,0.76,0.77,0.78,-0.32000005,-29.629631,26.0,3638.0,0.5107470800781251,False,REGULAR,USD,Put
NVDA250221P00099000,2024-12-18 14:52:50+00:00,99.0,0.9,0.84,0.86,-0.26,-22.413794,27.0,7069.0,0.5085498364257812,False,REGULAR,USD,Put
NVDA250221P00100000,2024-12-18 16:12:49+00:00,100.0,0.86,0.88,0.89,-0.38,-30.64516,315.0,101319.0,0.500005,False,REGULAR,USD,Put
NVDA250221P00101000,2024-12-18 15:58:33+00:00,101.0,0.93,0.95,0.96,-0.42000002,-31.11111,85.0,6435.0,0.4968312036132813,False,REGULAR,USD,Put
NVDA250221P00102000,2024-12-18 16:08:38+00:00,102.0,0.97,1.02,1.03,-0.5899999,-37.82051,30.0,4055.0,0.49219257812500006,False,REGULAR,USD,Put
NVDA250221P00103000,2024-12-18 16:16:32+00:00,103.0,1.08,1.07,1.08,-0.53,-33.75796,28.0,3120.0,0.4848684326171875,False,REGULAR,USD,Put
NVDA250221P00104000,2024-12-18 15:49:13+00:00,104.0,1.15,1.15,1.16,-0.5400001,-31.952665,22.0,2616.0,0.4805960144042969,False,REGULAR,USD,Put
NVDA250221P00105000,2024-12-18 16:02:49+00:00,105.0,1.21,1.24,1.25,-0.66999996,-35.638294,42.0,10307.0,0.47681187255859375,False,REGULAR,USD,Put
NVDA250221P00106000,2024-12-18 16:06:21+00:00,106.0,1.28,1.33,1.34,-0.8700001,-40.465122,149.0,2824.0,0.47241738525390625,False,REGULAR,USD,Put
NVDA250221P00107000,2024-12-18 15:48:39+00:00,107.0,1.42,1.4,1.42,-0.66999996,-32.057415,13.0,5102.0,0.46655806884765627,False,REGULAR,USD,Put
NVDA250221P00108000,2024-12-18 16:16:31+00:00,108.0,1.55,1.55,1.57,-0.78,-33.476395,109.0,6367.0,0.46680220703125,False,REGULAR,USD,Put
NVDA250221P00109000,2024-12-18 16:16:05+00:00,109.0,1.66,1.65,1.66,-0.7700001,-31.687244,309.0,4200.0,0.4606987524414063,False,REGULAR,USD,Put
NVDA250221P00110000,2024-12-18 16:16:12+00:00,110.0,1.78,1.77,1.79,-0.8800001,-33.08271,1963.0,33673.0,0.4577690942382813,False,REGULAR,USD,Put
NVDA250221P00111000,2024-12-18 15:47:54+00:00,111.0,1.91,1.91,1.93,-0.93999994,-32.982456,33.0,5778.0,0.45483943603515625,False,REGULAR,USD,Put
NVDA250221P00112000,2024-12-18 16:16:05+00:00,112.0,2.07,2.04,2.07,-0.94000006,-31.333336,1919.0,10774.0,0.45117736328125,False,REGULAR,USD,Put
NVDA250221P00113000,2024-12-18 16:16:29+00:00,113.0,2.23,2.22,2.24,-1.25,-35.91954,19.0,6665.0,0.44922425781249997,False,REGULAR,USD,Put
NVDA250221P00114000,2024-12-18 16:16:03+00:00,114.0,2.39,2.43,2.46,-1.28,-34.877384,66.0,7302.0,0.44995667236328124,False,REGULAR,USD,Put
NVDA250221P00115000,2024-12-18 16:16:16+00:00,115.0,2.58,2.64,2.66,-1.1700001,-31.200003,171.0,32126.0,0.44836977416992185,False,REGULAR,USD,Put
NVDA250221P00116000,2024-12-18 16:16:06+00:00,116.0,2.78,2.76,2.79,-1.3799999,-33.173073,66.0,3072.0,0.4415339050292969,False,REGULAR,USD,Put
NVDA250221P00117000,2024-12-18 16:16:12+00:00,117.0,2.99,3.0,3.05,-1.49,-33.25893,99.0,4309.0,0.442388388671875,False,REGULAR,USD,Put
NVDA250221P00118000,2024-12-18 16:16:03+00:00,118.0,3.2,3.15,3.25,-1.6000001,-33.333336,1428.0,3959.0,0.4387263159179688,False,REGULAR,USD,Put
NVDA250221P00119000,2024-12-18 16:16:12+00:00,119.0,3.45,3.4,3.5,-1.6200001,-31.952665,124.0,4110.0,0.4373835559082031,False,REGULAR,USD,Put
NVDA250221P00120000,2024-12-18 16:12:46+00:00,120.0,3.57,3.65,3.75,-1.6800001,-32.0,1825.0,42947.0,0.4351863122558594,False,REGULAR,USD,Put
NVDA250221P00121000,2024-12-18 15:36:36+00:00,121.0,4.05,3.9,3.95,-1.8299999,-31.122448,397.0,2766.0,0.42957113403320313,False,REGULAR,USD,Put
NVDA250221P00122000,2024-12-18 16:10:01+00:00,122.0,4.15,4.2,4.3,-1.8499999,-30.83333,897.0,4016.0,0.4315242395019532,False,REGULAR,USD,Put
NVDA250221P00123000,2024-12-18 15:25:42+00:00,123.0,4.75,4.5,4.6,-2.0300002,-29.941004,20.0,2914.0,0.42981527221679694,False,REGULAR,USD,Put
NVDA250221P00124000,2024-12-18 15:50:25+00:00,124.0,4.86,4.85,4.9,-1.9899998,-29.05109,19.0,2645.0,0.42743492492675783,False,REGULAR,USD,Put
NVDA250221P00125000,2024-12-18 16:16:55+00:00,125.0,5.22,5.15,5.25,-1.94,-27.170868,1871.0,20134.0,0.42676354492187507,False,REGULAR,USD,Put
NVDA250221P00126000,2024-12-18 16:15:47+00:00,126.0,5.53,5.55,5.6,-2.0699997,-27.23684,230.0,2664.0,0.42542078491210944,False,REGULAR,USD,Put
NVDA250221P00127000,2024-12-18 16:15:05+00:00,127.0,5.85,5.85,5.95,-2.4200006,-29.2624,389.0,2540.0,0.4232235412597656,False,REGULAR,USD,Put
NVDA250221P00128000,2024-12-18 16:12:49+00:00,128.0,6.09,6.3,6.35,-2.7200003,-30.874008,151.0,3652.0,0.42273526489257807,False,REGULAR,USD,Put
NVDA250221P00129000,2024-12-18 16:06:32+00:00,129.0,6.45,6.7,6.75,-2.5500002,-28.333336,882.0,3394.0,0.421453539428711,False,REGULAR,USD,Put
NVDA250221P00130000,2024-12-18 16:09:48+00:00,130.0,6.92,7.05,7.15,-2.54,-26.849894,730.0,36748.0,0.4194393994140625,False,REGULAR,USD,Put
NVDA250221P00131000,2024-12-18 16:03:42+00:00,131.0,7.25,7.45,7.55,-2.8500004,-28.217823,357.0,5939.0,0.41663181030273433,False,REGULAR,USD,Put
NVDA250221P00132000,2024-12-18 16:13:44+00:00,132.0,7.85,7.85,7.9,-2.85,-26.635515,88.0,3086.0,0.4110166320800781,False,REGULAR,USD,Put
NVDA250221P00133000,2024-12-18 15:35:46+00:00,133.0,8.43,8.35,8.45,-3.0199995,-26.375542,166.0,5725.0,0.41345801391601555,False,REGULAR,USD,Put
NVDA250221P00134000,2024-12-18 15:53:37+00:00,134.0,9.0,8.8,8.9,-3.1499996,-25.925924,190.0,2703.0,0.4107724938964844,False,REGULAR,USD,Put
NVDA250221P00135000,2024-12-18 16:16:24+00:00,135.0,9.38,9.35,9.45,-2.87,-23.777962,513.0,25577.0,0.41174904663085937,True,REGULAR,USD,Put
NVDA250221P00136000,2024-12-18 16:15:25+00:00,136.0,9.9,9.95,10.0,-3.25,-24.71483,62.0,4025.0,0.4120542193603516,True,REGULAR,USD,Put
NVDA250221P00137000,2024-12-18 16:08:55+00:00,137.0,10.2,10.6,10.7,-3.25,-24.163568,32.0,6636.0,0.41809663940429687,True,REGULAR,USD,Put
NVDA250221P00138000,2024-12-18 15:59:30+00:00,138.0,10.9,11.15,11.25,-3.7000008,-25.34247,39.0,9976.0,0.4169369830322265,True,REGULAR,USD,Put
NVDA250221P00139000,2024-12-18 16:07:12+00:00,139.0,11.2,11.5,11.6,-4.05,-26.557379,28.0,1708.0,0.4062559375,True,REGULAR,USD,Put
NVDA250221P00140000,2024-12-18 16:04:55+00:00,140.0,11.68,12.15,12.2,-4.2699995,-26.771156,76.0,16710.0,0.40582869567871094,True,REGULAR,USD,Put
NVDA250221P00141000,2024-12-18 15:36:27+00:00,141.0,12.3,12.65,12.75,-4.3,-25.219944,16.0,2097.0,0.4024717956542969,True,REGULAR,USD,Put
NVDA250221P00142000,2024-12-18 16:05:05+00:00,142.0,12.9,13.35,13.45,-3.880001,-23.122772,11.0,2669.0,0.4050352465820312,True,REGULAR,USD,Put
NVDA250221P00143000,2024-12-18 16:06:11+00:00,143.0,13.5,13.95,14.05,-4.3500004,-24.36975,7.0,1688.0,0.40253283020019537,True,REGULAR,USD,Put
NVDA250221P00144000,2024-12-18 16:11:40+00:00,144.0,14.3,14.6,14.7,-4.4000006,-23.529413,123.0,2955.0,0.4014952429199219,True,REGULAR,USD,Put
NVDA250221P00145000,2024-12-18 16:09:18+00:00,145.0,14.87,15.15,15.25,-4.0299997,-21.32275,88.0,9816.0,0.3952086846923829,True,REGULAR,USD,Put
NVDA250221P00146000,2024-12-18 16:04:45+00:00,146.0,15.4,15.85,15.95,-4.800001,-23.76238,33.0,3332.0,0.39502558105468755,True,REGULAR,USD,Put
NVDA250221P00147000,2024-12-18 16:06:21+00:00,147.0,16.05,16.55,16.65,-4.8500004,-23.205744,14.0,1161.0,0.3942931665039063,True,REGULAR,USD,Put
NVDA250221P00148000,2024-12-18 15:43:16+00:00,148.0,17.3,17.3,17.4,-3.8500004,-18.203312,28.0,4325.0,0.39514765014648445,True,REGULAR,USD,Put
NVDA250221P00149000,2024-12-17 20:12:01+00:00,149.0,17.75,18.05,18.15,-4.5,-20.22472,3.0,1106.0,0.39551385742187506,True,REGULAR,USD,Put
NVDA250221P00150000,2024-12-18 16:01:12+00:00,150.0,18.42,18.65,18.75,-4.3899994,-19.245943,124.0,6378.0,0.38757936645507807,True,REGULAR,USD,Put
NVDA250221P00151000,2024-12-18 15:06:10+00:00,151.0,20.25,19.35,19.45,-4.0,-16.494844,9.0,565.0,0.383795224609375,True,REGULAR,USD,Put
NVDA250221P00152000,2024-12-18 15:00:10+00:00,152.0,20.95,20.1,20.2,-3.7999992,-15.353533,2.0,600.0,0.3819031536865234,True,REGULAR,USD,Put
NVDA250221P00153000,2024-12-17 17:45:38+00:00,153.0,24.37,20.7,20.8,0.0,0.0,3.0,381.0,0.37085590087890624,True,REGULAR,USD,Put
NVDA250221P00154000,2024-12-18 16:07:58+00:00,154.0,21.15,21.55,21.65,-5.6000004,-20.934582,3.0,259.0,0.37280900634765624,True,REGULAR,USD,Put
NVDA250221P00155000,2024-12-18 15:59:02+00:00,155.0,22.39,22.4,22.5,-5.01,-18.284674,8.0,1411.0,0.37439590454101557,True,REGULAR,USD,Put
NVDA250221P00156000,2024-12-18 15:32:49+00:00,156.0,23.48,23.25,23.4,-5.790001,-19.78135,40.0,412.0,0.37842418457031246,True,REGULAR,USD,Put
NVDA250221P00157000,2024-12-17 20:05:33+00:00,157.0,28.85,24.05,24.2,0.0,0.0,1.0,333.0,0.37573866455078125,True,REGULAR,USD,Put
NVDA250221P00158000,2024-12-17 20:32:22+00:00,158.0,30.35,24.85,25.0,0.0,0.0,2.0,187.0,0.3723207299804688,True,REGULAR,USD,Put
NVDA250221P00159000,2024-12-17 15:00:01+00:00,159.0,32.6,25.85,26.0,0.0,0.0,11.0,2137.0,0.3815979809570312,True,REGULAR,USD,Put
NVDA250221P00160000,2024-12-18 14:38:08+00:00,160.0,27.45,26.35,26.6,-6.0,-17.93722,27.0,1330.0,0.3624331335449219,True,REGULAR,USD,Put
NVDA250221P00161000,2024-12-18 15:42:20+00:00,161.0,27.1,27.1,27.4,-3.4699993,-11.350996,1.0,167.0,0.3557193334960937,True,REGULAR,USD,Put
NVDA250221P00162000,2024-12-18 14:39:13+00:00,162.0,28.5,28.2,28.35,-4.5,-13.636364,9.0,211.0,0.3601138208007812,True,REGULAR,USD,Put
NVDA250221P00163000,2024-12-17 20:41:38+00:00,163.0,34.4,29.05,29.25,0.0,0.0,1.0,392.0,0.35986968261718744,True,REGULAR,USD,Put
NVDA250221P00164000,2024-12-17 17:01:40+00:00,164.0,35.3,29.85,30.0,0.0,0.0,18.0,158.0,0.3452213916015625,True,REGULAR,USD,Put
NVDA250221P00165000,2024-12-17 20:54:30+00:00,165.0,36.35,31.05,31.2,0.0,0.0,157.0,993.0,0.3715883154296875,True,REGULAR,USD,Put
NVDA250221P00166000,2024-12-16 16:42:54+00:00,166.0,35.81,31.6,31.75,0.0,0.0,20.0,191.0,0.33399103515625,True,REGULAR,USD,Put
NVDA250221P00167000,2024-12-16 17:19:19+00:00,167.0,36.81,32.5,32.65,0.0,0.0,18.0,135.0,0.32910827148437494,True,REGULAR,USD,Put
NVDA250221P00168000,2024-12-16 17:46:42+00:00,168.0,37.69,33.7,33.85,0.0,0.0,40.0,201.0,0.35962554443359374,True,REGULAR,USD,Put
NVDA250221P00169000,2024-12-18 14:50:01+00:00,169.0,35.6,34.05,34.2,-2.2000008,-5.820108,4.0,133.0,0.2617261328125,True,REGULAR,USD,Put
NVDA250221P00170000,2024-12-17 18:35:24+00:00,170.0,40.85,35.4,35.6,0.0,0.0,2.0,338.0,0.34326828613281246,True,REGULAR,USD,Put
NVDA250221P00171000,2024-12-17 15:36:23+00:00,171.0,43.41,36.05,36.25,0.0,0.0,9.0,36.0,0.2866282275390625,True,REGULAR,USD,Put
NVDA250221P00172000,2024-12-17 16:05:34+00:00,172.0,43.7,37.1,37.25,0.0,0.0,11.0,142.0,0.2924875439453124,True,REGULAR,USD,Put
NVDA250221P00173000,2024-12-17 20:54:30+00:00,173.0,43.85,37.8,38.1,0.0,0.0,10.0,1713.0,0.23633576171874998,True,REGULAR,USD,Put
NVDA250221P00174000,2024-12-17 18:00:01+00:00,174.0,43.55,38.8,39.0,0.0,0.0,19.0,82.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P00175000,2024-12-18 15:01:58+00:00,175.0,40.55,39.55,39.85,-3.9000015,-8.773907,6.0,473.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P00176000,2024-12-17 18:31:25+00:00,176.0,46.6,40.8,41.15,0.0,0.0,2.0,79.0,0.2802806347656249,True,REGULAR,USD,Put
NVDA250221P00177000,2024-12-18 14:41:37+00:00,177.0,42.35,41.65,41.95,-4.700001,-9.989374,1.0,142.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P00178000,2024-12-17 16:47:55+00:00,178.0,48.0,42.25,42.7,0.0,0.0,1.0,132.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P00179000,2024-12-17 18:36:18+00:00,179.0,49.6,43.25,43.6,0.0,0.0,1.0,175.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P00180000,2024-12-17 20:14:34+00:00,180.0,50.45,44.25,44.45,0.0,0.0,6.0,642.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P00181000,2024-12-17 16:10:16+00:00,181.0,52.2,45.6,45.9,0.0,0.0,1.0,394.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P00182000,2024-12-17 19:23:01+00:00,182.0,52.35,46.35,46.75,0.0,0.0,2.0,363.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P00183000,2024-12-17 17:22:55+00:00,183.0,52.65,47.0,47.25,0.0,0.0,1.0,199.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P00184000,2024-12-17 19:18:44+00:00,184.0,54.15,48.3,48.5,0.0,0.0,2.0,586.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P00185000,2024-12-17 18:07:08+00:00,185.0,54.15,49.45,49.65,0.0,0.0,6.0,356.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P00186000,2024-12-17 18:27:58+00:00,186.0,56.2,50.3,50.45,0.0,0.0,1.0,638.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P00187000,2024-12-10 19:16:25+00:00,187.0,52.15,51.1,51.6,0.9000015,1.7561005,1.0,117.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P00188000,2024-12-17 20:54:10+00:00,188.0,58.65,52.2,52.45,0.0,0.0,3.0,225.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P00189000,2024-12-06 15:02:30+00:00,189.0,43.9,53.0,53.35,0.0,0.0,6.0,166.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P00190000,2024-12-11 14:58:14+00:00,190.0,55.35,54.3,54.45,2.75,5.228137,1.0,66.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P00191000,2024-12-06 15:01:44+00:00,191.0,45.7,55.2,55.5,0.0,0.0,3.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P00192000,2024-11-27 19:59:46+00:00,192.0,57.5,56.25,56.55,0.0,0.0,820.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P00193000,2024-11-27 19:59:46+00:00,193.0,58.36,57.0,57.4,0.0,0.0,600.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P00194000,2024-11-27 19:59:46+00:00,194.0,59.9,58.0,58.45,0.0,0.0,570.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P00195000,2024-12-13 16:10:45+00:00,195.0,62.0,59.15,59.5,0.0,0.0,30.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P00200000,2024-12-18 14:42:47+00:00,200.0,64.32,63.75,64.5,-6.5599976,-9.255075,4.0,3.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P00205000,2024-11-26 19:43:59+00:00,205.0,68.88,68.8,69.55,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P00210000,2024-12-13 16:36:56+00:00,210.0,76.12,73.75,74.5,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P00212000,2024-11-26 19:40:04+00:00,212.0,75.73,75.9,76.55,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P00213000,2024-12-13 19:11:06+00:00,213.0,78.84,76.85,77.6,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P00214000,2024-12-13 19:09:54+00:00,214.0,79.8,77.45,78.45,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P00215000,2024-12-13 19:07:57+00:00,215.0,80.85,79.05,79.65,0.0,0.0,1.0,2.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P00216000,2024-12-12 20:49:21+00:00,216.0,78.62,79.65,80.6,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,Put
NVDA250221P00217000,2024-11-13 19:16:46+00:00,217.0,70.55,82.15,84.7,0.0,0.0,11.0,0.0,0.7209500561523439,True,REGULAR,USD,Put
